Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,2,60,0.009010553359985352,0.049868106842041016,43,70,27,43,44,44,0,44,0.75,min,False
2,96372106,6,10637297,2,60,4.520276308059692,0.08976030349731445,42,64,22,42,43,43,0,43,0.75,min,False
3,96372106,6,10637298,2,60,1.632767677307129,0.13164806365966797,48,74,26,48,48,50,2,48,0.75,min,False
4,96372106,6,10637299,2,60,62.94720387458801,0.2418818473815918,54,79,25,54,54,55,1,54,0.75,min,False
5,96372106,6,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,min,False
6,96372106,6,10637301,2,60,0.3371241092681885,0.06482958793640137,40,62,22,40,39,42,3,39,0.75,min,False
7,96372106,6,10637302,2,60,34.694145917892456,0.21043682098388672,62,100,38,62,60,61,1,60,0.75,min,False
8,96372106,6,10637303,2,60,0.002019166946411133,0.014960765838623047,33,59,26,33,33,34,1,33,0.75,min,False
9,96372106,6,10637304,2,60,0.10376286506652832,0.026927947998046875,43,67,24,43,41,42,1,41,0.75,min,False
10,96372106,6,10637305,2,60,7.513899803161621,0.1251847743988037,50,71,21,50,48,52,4,48,0.75,min,False
11,96372106,6,10637306,2,60,0.4996638298034668,0.21943259239196777,45,78,33,45,43,43,0,43,0.75,min,False
12,96372106,6,10637307,2,60,92.05367159843445,0.766749382019043,58,94,36,58,58,59,1,58,0.75,min,False
13,96372106,6,10637308,2,60,1.5468432903289795,0.1406247615814209,50,81,31,50,49,50,1,49,0.75,min,False
14,96372106,6,10637309,2,60,0.5714950561523438,0.07279300689697266,44,65,21,44,40,44,4,40,0.75,min,False
15,96372106,6,10637310,2,60,59.87484383583069,8.140364408493042,60,94,34,60,59,64,5,59,0.75,min,False
16,96372106,6,10637311,2,60,0.0019922256469726562,0.01894974708557129,47,75,28,47,47,49,2,47,0.75,min,False
17,96372106,6,10637312,2,60,0.1874990463256836,0.04887056350708008,35,60,25,35,36,37,1,36,0.75,min,False
18,96372106,6,10637313,2,60,3.1874375343322754,0.050861358642578125,52,78,26,52,50,51,1,50,0.75,min,False
19,96372106,6,10637314,2,60,53.362358808517456,5.720192193984985,53,87,34,53,52,56,4,52,0.75,min,False
20,96372106,6,10637315,2,60,0.05587959289550781,0.09375262260437012,51,91,40,51,53,55,2,53,0.75,min,False
21,96372106,6,10637316,2,60,12.58932089805603,3.19071364402771,64,94,30,64,66,66,0,66,0.75,min,False
22,96372106,6,10637317,2,60,0.031939029693603516,0.02892136573791504,46,68,22,46,46,50,4,46,0.75,min,False
23,96372106,6,10637318,2,60,0.03787374496459961,0.0249330997467041,33,57,24,33,32,35,3,32,0.75,min,False
24,96372106,6,10637319,2,60,1.5179598331451416,0.10970616340637207,55,98,43,55,57,61,4,57,0.75,min,False
25,96372106,6,10637320,2,60,0.03191423416137695,0.012972116470336914,34,53,19,34,34,38,4,34,0.75,min,False
