Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,0,60,0.0061948299407958984,0.005738019943237305,188,188,0,188,188,188,0,188,0.5,uniform,Min Worst Case,False,188,188
2,96372106,2,10637297,0,60,0.025524139404296875,0.013904571533203125,284,284,0,284,284,284,0,284,0.5,uniform,Min Worst Case,False,284,284
3,96372106,2,10637298,0,60,0.018311023712158203,0.00949406623840332,307,307,0,307,307,307,0,307,0.5,uniform,Min Worst Case,False,307,307
4,96372106,2,10637299,0,60,0.01208639144897461,0.012583017349243164,362,362,0,362,362,362,0,362,0.5,uniform,Min Worst Case,False,362,362
5,96372106,2,10637300,0,60,0.02028059959411621,0.010224580764770508,285,285,0,285,285,285,0,285,0.5,uniform,Min Worst Case,False,285,285
6,96372106,2,10637301,0,60,0.012117624282836914,0.01361989974975586,246,246,0,246,246,246,0,246,0.5,uniform,Min Worst Case,False,246,246
7,96372106,2,10637302,0,60,0.005513668060302734,0.00574946403503418,171,171,0,171,171,171,0,171,0.5,uniform,Min Worst Case,False,171,171
8,96372106,2,10637303,0,60,0.030423402786254883,0.015715837478637695,491,491,0,491,491,491,0,491,0.5,uniform,Min Worst Case,False,491,491
9,96372106,2,10637304,0,60,0.01567530632019043,0.01662898063659668,329,329,0,329,329,329,0,329,0.5,uniform,Min Worst Case,False,329,329
10,96372106,2,10637305,0,60,0.029451608657836914,0.01458597183227539,367,367,0,367,367,367,0,367,0.5,uniform,Min Worst Case,False,367,367
11,96372106,2,10637306,0,60,0.003626108169555664,0.004472255706787109,94,94,0,94,94,94,0,94,0.5,uniform,Min Worst Case,False,94,94
12,96372106,2,10637307,0,60,0.0332791805267334,0.008793115615844727,280,280,0,280,280,280,0,280,0.5,uniform,Min Worst Case,False,280,280
13,96372106,2,10637308,0,60,0.012662887573242188,0.011657476425170898,393,393,0,393,393,393,0,393,0.5,uniform,Min Worst Case,False,393,393
14,96372106,2,10637309,0,60,0.0021376609802246094,0.00235748291015625,55,55,0,55,55,55,0,55,0.5,uniform,Min Worst Case,False,55,55
15,96372106,2,10637310,0,60,0.0042688846588134766,0.005061149597167969,114,114,0,114,114,114,0,114,0.5,uniform,Min Worst Case,False,114,114
16,96372106,2,10637311,0,60,0.006207466125488281,0.007428646087646484,169,169,0,169,169,169,0,169,0.5,uniform,Min Worst Case,False,169,169
17,96372106,2,10637312,0,60,0.020403146743774414,0.022025108337402344,396,396,0,396,396,396,0,396,0.5,uniform,Min Worst Case,False,396,396
18,96372106,2,10637313,0,60,0.005509853363037109,0.007081508636474609,135,135,0,135,135,135,0,135,0.5,uniform,Min Worst Case,False,135,135
19,96372106,2,10637314,0,60,0.003487825393676758,0.0038661956787109375,100,100,0,100,100,100,0,100,0.5,uniform,Min Worst Case,False,100,100
20,96372106,2,10637315,0,60,0.03336143493652344,0.018021106719970703,380,380,0,380,380,380,0,380,0.5,uniform,Min Worst Case,False,380,380
21,96372106,2,10637316,0,60,0.0050046443939208984,0.004819154739379883,150,150,0,150,150,150,0,150,0.5,uniform,Min Worst Case,False,150,150
22,96372106,2,10637317,0,60,0.012029647827148438,0.026472091674804688,380,380,0,380,380,380,0,380,0.5,uniform,Min Worst Case,False,380,380
23,96372106,2,10637318,0,60,0.01203775405883789,0.01308441162109375,333,333,0,333,333,333,0,333,0.5,uniform,Min Worst Case,False,333,333
24,96372106,2,10637319,0,60,0.016771316528320312,0.01790618896484375,346,346,0,346,346,346,0,346,0.5,uniform,Min Worst Case,False,346,346
25,96372106,2,10637320,0,60,0.01079106330871582,0.011896371841430664,309,309,0,309,309,309,0,309,0.5,uniform,Min Worst Case,False,309,309
26,96372106,2,10637321,0,60,0.007851123809814453,0.008709907531738281,244,244,0,244,244,244,0,244,0.5,uniform,Min Worst Case,False,244,244
27,96372106,2,10637322,0,60,0.019301176071166992,0.010601520538330078,262,262,0,262,262,262,0,262,0.5,uniform,Min Worst Case,False,262,262
28,96372106,2,10637323,0,60,0.01794719696044922,0.019115686416625977,375,375,0,375,375,375,0,375,0.5,uniform,Min Worst Case,False,375,375
29,96372106,2,10637324,0,60,0.016208887100219727,0.01707768440246582,435,435,0,435,435,435,0,435,0.5,uniform,Min Worst Case,False,435,435
30,96372106,2,10637325,0,60,0.050693511962890625,0.020020246505737305,680,680,0,680,680,680,0,680,0.5,uniform,Min Worst Case,False,680,680
31,96372106,2,10637326,0,60,0.03137564659118652,0.0159451961517334,502,502,0,502,502,502,0,502,0.5,uniform,Min Worst Case,False,502,502
