Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,0,60,0.0061948299407958984,0.005553722381591797,188,188,0,188,188,188,0,188,0.0,min,Min Worst Case,False,188,188
2,96372106,2,10637297,0,60,0.025524139404296875,0.028537988662719727,284,284,0,284,284,284,0,284,0.0,min,Min Worst Case,False,284,284
3,96372106,2,10637298,0,60,0.018311023712158203,0.009100914001464844,307,307,0,307,307,307,0,307,0.0,min,Min Worst Case,False,307,307
4,96372106,2,10637299,0,60,0.01208639144897461,0.012121200561523438,362,362,0,362,362,362,0,362,0.0,min,Min Worst Case,False,362,362
5,96372106,2,10637300,0,60,0.02028059959411621,0.009940624237060547,285,285,0,285,285,285,0,285,0.0,min,Min Worst Case,False,285,285
6,96372106,2,10637301,0,60,0.012117624282836914,0.013442277908325195,246,246,0,246,246,246,0,246,0.0,min,Min Worst Case,False,246,246
7,96372106,2,10637302,0,60,0.005513668060302734,0.00561070442199707,171,171,0,171,171,171,0,171,0.0,min,Min Worst Case,False,171,171
8,96372106,2,10637303,0,60,0.030423402786254883,0.015350818634033203,491,491,0,491,491,491,0,491,0.0,min,Min Worst Case,False,491,491
9,96372106,2,10637304,0,60,0.01567530632019043,0.01597905158996582,329,329,0,329,329,329,0,329,0.0,min,Min Worst Case,False,329,329
10,96372106,2,10637305,0,60,0.029451608657836914,0.013902425765991211,367,367,0,367,367,367,0,367,0.0,min,Min Worst Case,False,367,367
11,96372106,2,10637306,0,60,0.003626108169555664,0.004235267639160156,94,94,0,94,94,94,0,94,0.0,min,Min Worst Case,False,94,94
12,96372106,2,10637307,0,60,0.0332791805267334,0.0084228515625,280,280,0,280,280,280,0,280,0.0,min,Min Worst Case,False,280,280
13,96372106,2,10637308,0,60,0.012662887573242188,0.011457681655883789,393,393,0,393,393,393,0,393,0.0,min,Min Worst Case,False,393,393
14,96372106,2,10637309,0,60,0.0021376609802246094,0.0025119781494140625,55,55,0,55,55,55,0,55,0.0,min,Min Worst Case,False,55,55
15,96372106,2,10637310,0,60,0.0042688846588134766,0.005110263824462891,114,114,0,114,114,114,0,114,0.0,min,Min Worst Case,False,114,114
16,96372106,2,10637311,0,60,0.006207466125488281,0.007257938385009766,169,169,0,169,169,169,0,169,0.0,min,Min Worst Case,False,169,169
17,96372106,2,10637312,0,60,0.020403146743774414,0.020511388778686523,396,396,0,396,396,396,0,396,0.0,min,Min Worst Case,False,396,396
18,96372106,2,10637313,0,60,0.005509853363037109,0.006716251373291016,135,135,0,135,135,135,0,135,0.0,min,Min Worst Case,False,135,135
19,96372106,2,10637314,0,60,0.003487825393676758,0.003877401351928711,100,100,0,100,100,100,0,100,0.0,min,Min Worst Case,False,100,100
20,96372106,2,10637315,0,60,0.03336143493652344,0.01738762855529785,380,380,0,380,380,380,0,380,0.0,min,Min Worst Case,False,380,380
21,96372106,2,10637316,0,60,0.0050046443939208984,0.004353523254394531,150,150,0,150,150,150,0,150,0.0,min,Min Worst Case,False,150,150
22,96372106,2,10637317,0,60,0.012029647827148438,0.011478900909423828,380,380,0,380,380,380,0,380,0.0,min,Min Worst Case,False,380,380
