Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,2,60,0.11474084854125977,5.744965076446533,575,1009,434,800,800,801,1,800,0.5,uniform,True
2,96372106,3,10637297,2,60,2.849762439727783,3.5658187866210938,485,849,364,645,652,652,0,652,0.5,uniform,True
3,96372106,3,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
4,96372106,3,10637299,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
5,96372106,3,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
6,96372106,3,10637301,2,60,47.43600654602051,2.5171124935150146,337,580,243,457,463,463,0,463,0.5,uniform,True
7,96372106,3,10637302,2,60,1.343367099761963,9.586466550827026,442,765,323,587,592,597,5,593,0.5,uniform,True
8,96372106,3,10637303,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
9,96372106,3,10637304,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
10,96372106,3,10637305,2,60,0.10176420211791992,3.3386988639831543,464,821,357,645,645,646,1,645,0.5,uniform,True
11,96372106,3,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
12,96372106,3,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
13,96372106,3,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
14,96372106,3,10637309,2,60,0.011991024017333984,0.1800248622894287,157,270,113,213,213,213,0,213,0.5,uniform,True
15,96372106,3,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
16,96372106,3,10637311,2,60,0.08379435539245605,4.1481664180755615,521,910,389,718,718,719,1,718,0.5,uniform,True
17,96372106,3,10637312,2,60,0.14261841773986816,5.8548195362091064,494,863,369,681,680,682,2,681,0.5,uniform,True
18,96372106,3,10637313,2,60,0.07579779624938965,2.0350711345672607,379,677,298,522,522,522,0,522,0.5,uniform,True
19,96372106,3,10637314,2,60,0.05778336524963379,1.879683256149292,345,600,255,461,459,462,3,461,0.5,uniform,True
20,96372106,3,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
21,96372106,3,10637316,2,60,0.015109777450561523,0.26813411712646484,217,388,171,306,304,306,2,306,0.5,uniform,True
22,96372106,3,10637317,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
23,96372106,3,10637318,2,60,0.06388616561889648,3.5765392780303955,500,899,399,702,699,702,3,702,0.5,uniform,True
24,96372106,3,10637319,2,60,0.1436159610748291,5.708060264587402,581,1022,441,808,808,811,3,808,0.5,uniform,True
25,96372106,3,10637320,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
26,96372106,3,10637321,2,60,202.97304558753967,7.189860582351685,570,998,428,772,764,765,1,765,0.5,uniform,True
27,96372106,3,10637322,2,60,0.05185961723327637,2.932340383529663,532,912,380,739,738,739,1,739,0.5,uniform,True
28,96372106,3,10637323,2,60,0.09275126457214355,4.995938539505005,541,945,404,757,756,757,1,757,0.5,uniform,True
29,96372106,3,10637324,2,60,0.09081339836120605,5.823173522949219,571,988,417,771,768,774,6,771,0.5,uniform,True
30,96372106,3,10637325,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
31,96372106,3,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
32,96372106,3,10637327,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
33,96372106,3,10637328,2,60,0.05585122108459473,2.6281235218048096,481,839,358,666,664,670,6,666,0.5,uniform,True
34,96372106,3,10637329,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
35,96372106,3,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
36,96372106,3,10637331,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
37,96372106,3,10637332,2,60,0.03298616409301758,0.9589345455169678,382,684,302,540,540,540,0,540,0.5,uniform,True
38,96372106,3,10637333,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
39,96372106,3,10637334,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
40,96372106,3,10637335,2,60,2.6946523189544678,3.277310609817505,523,929,406,719,722,725,3,722,0.5,uniform,True
41,96372106,3,10637336,2,60,0.04998373985290527,1.7875068187713623,434,754,320,592,590,597,7,592,0.5,uniform,True
42,96372106,3,10637337,2,60,0.04395723342895508,1.0605692863464355,358,633,275,499,497,499,2,499,0.5,uniform,True
43,96372106,3,10637338,2,60,0.08377623558044434,3.3711578845977783,386,676,290,533,532,533,1,533,0.5,uniform,True
44,96372106,3,10637339,2,60,76.1959707736969,13.179699659347534,386,639,253,502,506,507,1,506,0.5,uniform,True
45,96372106,3,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
46,96372106,3,10637341,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
47,96372106,3,10637342,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
48,96372106,3,10637343,2,60,0.026987791061401367,0.9961814880371094,365,619,254,504,504,504,0,504,0.5,uniform,True
49,96372106,3,10637344,2,60,0.02403855323791504,0.8649890422821045,340,574,234,461,461,464,3,461,0.5,uniform,True
50,96372106,3,10637345,2,60,0.0809783935546875,4.62427020072937,503,893,390,668,668,669,1,668,0.5,uniform,True
