Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,11,10637296,4,60,40.158950090408325,122,186,64,153,152,152,0,152,1.0,False
2,96372106,11,10637297,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
3,96372106,11,10637298,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
4,96372106,11,10637299,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
5,96372106,11,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
6,96372106,11,10637301,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
7,96372106,11,10637302,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
8,96372106,11,10637303,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
9,96372106,11,10637304,4,60,1.6282498836517334,94,156,62,124,120,120,0,120,1.0,False
10,96372106,11,10637305,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
11,96372106,11,10637306,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
12,96372106,11,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
13,96372106,11,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
14,96372106,11,10637309,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
15,96372106,11,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
16,96372106,11,10637311,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
17,96372106,11,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
18,96372106,11,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
19,96372106,11,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
20,96372106,11,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
21,96372106,11,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
22,96372106,11,10637317,4,60,17.752131938934326,133,210,77,176,171,171,0,171,1.0,False
23,96372106,11,10637318,4,60,19.743130207061768,123,190,67,157,156,156,0,156,1.0,False
24,96372106,11,10637319,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
25,96372106,11,10637320,4,60,12.847091913223267,131,205,74,172,163,163,0,163,1.0,False
26,96372106,11,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
27,96372106,11,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
28,96372106,11,10637323,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
29,96372106,11,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
30,96372106,11,10637325,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
31,96372106,11,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
32,96372106,11,10637327,4,60,35.2979462146759,131,186,55,155,152,152,0,152,1.0,False
33,96372106,11,10637328,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
34,96372106,11,10637329,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
35,96372106,11,10637330,4,60,15.381543397903442,143,216,73,185,182,182,0,182,1.0,False
36,96372106,11,10637331,4,60,1.8277440071105957,94,154,60,119,119,119,0,119,1.0,False
37,96372106,11,10637332,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
38,96372106,11,10637333,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
39,96372106,11,10637334,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
40,96372106,11,10637335,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
41,96372106,11,10637336,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
42,96372106,11,10637337,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
43,96372106,11,10637338,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
44,96372106,11,10637339,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
45,96372106,11,10637340,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
46,96372106,11,10637341,4,60,42.897677183151245,125,195,70,166,162,162,0,162,1.0,False
47,96372106,11,10637342,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
48,96372106,11,10637343,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
49,96372106,11,10637344,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
50,96372106,11,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
