Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,0,60,0.007979154586791992,34,34,0,34,34,34,0,34,0.0,uniform,True
2,96372106,6,10637297,0,60,0.007977485656738281,30,30,0,30,30,30,0,30,0.0,uniform,True
3,96372106,6,10637298,0,60,0.003989458084106445,34,34,0,34,34,34,0,34,0.0,uniform,True
4,96372106,6,10637299,0,60,0.002991914749145508,40,40,0,40,40,40,0,40,0.0,uniform,True
5,96372106,6,10637300,0,60,0.003989219665527344,46,46,0,46,46,46,0,46,0.0,uniform,True
6,96372106,6,10637301,0,60,0.01495981216430664,30,30,0,30,30,30,0,30,0.0,uniform,True
7,96372106,6,10637302,0,60,0.013962745666503906,47,47,0,47,47,47,0,47,0.0,uniform,True
8,96372106,6,10637303,0,60,0.0069811344146728516,28,28,0,28,28,28,0,28,0.0,uniform,True
9,96372106,6,10637304,0,60,0.005983829498291016,29,29,0,29,29,29,0,29,0.0,uniform,True
10,96372106,6,10637305,0,60,0.018949270248413086,32,32,0,32,32,32,0,32,0.0,uniform,True
11,96372106,6,10637306,0,60,0.015872478485107422,36,36,0,36,36,36,0,36,0.0,uniform,True
12,96372106,6,10637307,0,60,0.006981372833251953,38,38,0,38,38,38,0,38,0.0,uniform,True
13,96372106,6,10637308,0,60,0.016954898834228516,38,38,0,38,38,38,0,38,0.0,uniform,True
14,96372106,6,10637309,0,60,0.0059850215911865234,31,31,0,31,31,31,0,31,0.0,uniform,True
15,96372106,6,10637310,0,60,0.01203775405883789,43,43,0,43,43,43,0,43,0.0,uniform,True
16,96372106,6,10637311,0,60,0.015972614288330078,37,37,0,37,37,37,0,37,0.0,uniform,True
17,96372106,6,10637312,0,60,0.002993345260620117,28,28,0,28,28,28,0,28,0.0,uniform,True
18,96372106,6,10637313,0,60,0.02193760871887207,37,37,0,37,37,37,0,37,0.0,uniform,True
19,96372106,6,10637314,0,60,0.08166909217834473,38,38,0,38,38,38,0,38,0.0,uniform,True
20,96372106,6,10637315,0,60,0.018949031829833984,45,45,0,45,45,45,0,45,0.0,uniform,True
21,96372106,6,10637316,0,60,0.02207159996032715,44,44,0,44,44,44,0,44,0.0,uniform,True
22,96372106,6,10637317,0,60,0.0059931278228759766,33,33,0,33,33,33,0,33,0.0,uniform,True
23,96372106,6,10637318,0,60,0.004986763000488281,25,25,0,25,25,25,0,25,0.0,uniform,True
24,96372106,6,10637319,0,60,0.017673969268798828,42,42,0,42,42,42,0,42,0.0,uniform,True
25,96372106,6,10637320,0,60,0.001992464065551758,24,24,0,24,24,24,0,24,0.0,uniform,True
26,96372106,6,10637321,0,60,0.017945289611816406,27,27,0,27,27,27,0,27,0.0,uniform,True
27,96372106,6,10637322,0,60,0.024932861328125,34,34,0,34,34,34,0,34,0.0,uniform,True
28,96372106,6,10637323,0,60,0.011967897415161133,35,35,0,35,35,35,0,35,0.0,uniform,True
29,96372106,6,10637324,0,60,0.00498652458190918,30,30,0,30,30,30,0,30,0.0,uniform,True
30,96372106,6,10637325,0,60,0.003989219665527344,29,29,0,29,29,29,0,29,0.0,uniform,True
31,96372106,6,10637326,0,60,0.010970592498779297,37,37,0,37,37,37,0,37,0.0,uniform,True
32,96372106,6,10637327,0,60,0.004986763000488281,33,33,0,33,33,33,0,33,0.0,uniform,True
33,96372106,6,10637328,0,60,0.005983829498291016,40,40,0,40,40,40,0,40,0.0,uniform,True
34,96372106,6,10637329,0,60,0.013962507247924805,37,37,0,37,37,37,0,37,0.0,uniform,True
35,96372106,6,10637330,0,60,0.010040998458862305,31,31,0,31,31,31,0,31,0.0,uniform,True
36,96372106,6,10637331,0,60,0.008020877838134766,24,24,0,24,24,24,0,24,0.0,uniform,True
37,96372106,6,10637332,0,60,0.006991147994995117,28,28,0,28,28,28,0,28,0.0,uniform,True
38,96372106,6,10637333,0,60,0.0049896240234375,28,28,0,28,28,28,0,28,0.0,uniform,True
39,96372106,6,10637334,0,60,0.0029904842376708984,34,34,0,34,34,34,0,34,0.0,uniform,True
40,96372106,6,10637335,0,60,0.0029611587524414062,18,18,0,18,18,18,0,18,0.0,uniform,True
41,96372106,6,10637336,0,60,0.0040166378021240234,50,50,0,50,50,50,0,50,0.0,uniform,True
42,96372106,6,10637337,0,60,0.008259773254394531,27,27,0,27,27,27,0,27,0.0,uniform,True
43,96372106,6,10637338,0,60,0.0069828033447265625,38,38,0,38,38,38,0,38,0.0,uniform,True
44,96372106,6,10637339,0,60,0.009933948516845703,38,38,0,38,38,38,0,38,0.0,uniform,True
45,96372106,6,10637340,0,60,0.005985736846923828,30,30,0,30,30,30,0,30,0.0,uniform,True
46,96372106,6,10637341,0,60,0.0040094852447509766,33,33,0,33,33,33,0,33,0.0,uniform,True
47,96372106,6,10637342,0,60,0.005366325378417969,28,28,0,28,28,28,0,28,0.0,uniform,True
48,96372106,6,10637343,0,60,0.0050466060638427734,29,29,0,29,29,29,0,29,0.0,uniform,True
49,96372106,6,10637344,0,60,0.08976030349731445,31,31,0,31,31,31,0,31,0.0,uniform,True
50,96372106,6,10637345,0,60,0.004987478256225586,46,46,0,46,46,46,0,46,0.0,uniform,True
