Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,13,10637296,0,60,0.22739100456237793,0.21654772758483887,71,71,0,71,71,71,0,71,1.0,uniform,True
2,96372106,13,10637297,0,60,0.06803297996520996,0.20735716819763184,72,72,0,72,72,72,0,72,1.0,uniform,True
3,96372106,13,10637298,0,60,0.7020528316497803,1.3200771808624268,77,77,0,77,77,77,0,77,1.0,uniform,True
4,96372106,13,10637299,0,60,0.1605684757232666,0.22123098373413086,74,74,0,74,74,74,0,74,1.0,uniform,True
5,96372106,13,10637300,0,60,0.3338148593902588,0.2307422161102295,83,83,0,83,83,83,0,83,1.0,uniform,True
6,96372106,13,10637301,0,60,0.08459043502807617,0.12601852416992188,67,67,0,67,67,67,0,67,1.0,uniform,True
7,96372106,13,10637302,0,60,0.025960922241210938,0.07732963562011719,86,86,0,86,86,86,0,86,1.0,uniform,True
8,96372106,13,10637303,0,60,0.03196597099304199,0.07807159423828125,68,68,0,68,68,68,0,68,1.0,uniform,True
9,96372106,13,10637304,0,60,0.04540848731994629,0.042227983474731445,57,57,0,57,57,57,0,57,1.0,uniform,True
10,96372106,13,10637305,0,60,1.4529199600219727,1.2502813339233398,71,71,0,71,71,71,0,71,1.0,uniform,True
11,96372106,13,10637306,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
12,96372106,13,10637307,0,60,0.06312990188598633,0.13251733779907227,71,71,0,71,71,71,0,71,1.0,uniform,True
13,96372106,13,10637308,0,60,0.5496535301208496,2.5080678462982178,79,79,0,79,79,79,0,79,1.0,uniform,True
14,96372106,13,10637309,0,60,0.05321145057678223,0.07840442657470703,79,79,0,79,79,79,0,79,1.0,uniform,True
15,96372106,13,10637310,0,60,0.1702287197113037,0.21120548248291016,73,73,0,73,73,73,0,73,1.0,uniform,True
16,96372106,13,10637311,0,60,0.0737602710723877,0.13363027572631836,83,83,0,83,83,83,0,83,1.0,uniform,True
17,96372106,13,10637312,0,60,6.01179838180542,9.320600032806396,69,69,0,69,69,69,0,69,1.0,uniform,True
