Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,12,10637296,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
2,96372106,12,10637297,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
3,96372106,12,10637298,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
4,96372106,12,10637299,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
5,96372106,12,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
6,96372106,12,10637301,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
7,96372106,12,10637302,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
8,96372106,12,10637303,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
9,96372106,12,10637304,4,60,4.761261701583862,104,170,66,133,130,130,0,130,1.0,False
10,96372106,12,10637305,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
11,96372106,12,10637306,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
12,96372106,12,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
13,96372106,12,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
14,96372106,12,10637309,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
15,96372106,12,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
16,96372106,12,10637311,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
17,96372106,12,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
18,96372106,12,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
19,96372106,12,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
20,96372106,12,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
21,96372106,12,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
22,96372106,12,10637317,4,60,15.31801700592041,138,215,77,176,171,171,0,171,1.0,False
23,96372106,12,10637318,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
24,96372106,12,10637319,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
25,96372106,12,10637320,4,60,11.597969770431519,138,221,83,176,166,166,0,166,1.0,False
26,96372106,12,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
27,96372106,12,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
28,96372106,12,10637323,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
29,96372106,12,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
30,96372106,12,10637325,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
31,96372106,12,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
32,96372106,12,10637327,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
33,96372106,12,10637328,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
34,96372106,12,10637329,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
35,96372106,12,10637330,4,60,6.299149036407471,150,233,83,181,180,180,0,180,1.0,False
36,96372106,12,10637331,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
37,96372106,12,10637332,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
38,96372106,12,10637333,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
39,96372106,12,10637334,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
40,96372106,12,10637335,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
41,96372106,12,10637336,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
42,96372106,12,10637337,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
43,96372106,12,10637338,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
44,96372106,12,10637339,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
45,96372106,12,10637340,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
46,96372106,12,10637341,4,60,28.297294855117798,137,211,74,176,171,171,0,171,1.0,False
47,96372106,12,10637342,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
48,96372106,12,10637343,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
49,96372106,12,10637344,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
50,96372106,12,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
