Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,7,10637296,0,60,0.019945144653320312,0.019946575164794922,254,254,0,254,254,254,0,254,0.5,uniform,True
2,96372106,7,10637297,0,60,0.14765453338623047,0.017951011657714844,275,275,0,275,275,275,0,275,0.5,uniform,True
3,96372106,7,10637298,0,60,0.012965679168701172,0.016957759857177734,214,214,0,214,214,214,0,214,0.5,uniform,True
4,96372106,7,10637299,0,60,0.011967897415161133,0.01994633674621582,229,229,0,229,229,229,0,229,0.5,uniform,True
5,96372106,7,10637300,0,60,0.0608372688293457,0.010970354080200195,275,275,0,275,275,275,0,275,0.5,uniform,True
6,96372106,7,10637301,0,60,0.05585074424743652,0.012965202331542969,177,177,0,177,177,177,0,177,0.5,uniform,True
7,96372106,7,10637302,0,60,0.21741795539855957,0.027925491333007812,237,237,0,237,237,237,0,237,0.5,uniform,True
8,96372106,7,10637303,0,60,0.008034467697143555,0.01296544075012207,179,179,0,179,179,179,0,179,0.5,uniform,True
9,96372106,7,10637304,0,60,0.07679438591003418,0.010975122451782227,166,166,0,166,166,166,0,166,0.5,uniform,True
10,96372106,7,10637305,0,60,0.014969825744628906,0.008980512619018555,192,192,0,192,192,192,0,192,0.5,uniform,True
