Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,7,10637296,0,60,0.019945144653320312,0.03391003608703613,254,254,0,254,254,254,0,254,0.25,max,True
2,96372106,7,10637297,0,60,0.14765453338623047,0.028922557830810547,275,275,0,275,275,275,0,275,0.25,max,True
3,96372106,7,10637298,0,60,0.012965679168701172,0.013962507247924805,214,214,0,214,214,214,0,214,0.25,max,True
4,96372106,7,10637299,0,60,0.011967897415161133,0.021942138671875,229,229,0,229,229,229,0,229,0.25,max,True
5,96372106,7,10637300,0,60,0.0608372688293457,0.016955137252807617,275,275,0,275,275,275,0,275,0.25,max,True
6,96372106,7,10637301,0,60,0.05585074424743652,0.018949270248413086,177,177,0,177,177,177,0,177,0.25,max,True
7,96372106,7,10637302,0,60,0.21741795539855957,0.013962268829345703,237,237,0,237,237,237,0,237,0.25,max,True
8,96372106,7,10637303,0,60,0.008034467697143555,0.00997304916381836,179,179,0,179,179,179,0,179,0.25,max,True
9,96372106,7,10637304,0,60,0.07679438591003418,0.007978439331054688,166,166,0,166,166,166,0,166,0.25,max,True
10,96372106,7,10637305,0,60,0.014969825744628906,0.009972572326660156,192,192,0,192,192,192,0,192,0.25,max,True
