Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,0,60,0.0006427764892578125,0.0012717247009277344,13,13,0,13,13,13,0,13,1.0,max,Min Best Case,False,13,13
2,96372106,2,10637297,0,60,0.0004673004150390625,0.0010974407196044922,11,11,0,11,11,11,0,11,1.0,max,Min Best Case,False,11,11
3,96372106,2,10637298,0,60,0.0009398460388183594,0.0006697177886962891,18,18,0,18,18,18,0,18,1.0,max,Min Best Case,False,18,18
4,96372106,2,10637299,0,60,0.0011339187622070312,0.0006299018859863281,14,14,0,14,14,14,0,14,1.0,max,Min Best Case,False,14,14
5,96372106,2,10637300,0,60,0.0006103515625,0.0006821155548095703,14,14,0,14,14,14,0,14,1.0,max,Min Best Case,False,14,14
6,96372106,2,10637301,0,60,0.0004551410675048828,0.0006985664367675781,11,11,0,11,11,11,0,11,1.0,max,Min Best Case,False,11,11
7,96372106,2,10637302,0,60,0.0006606578826904297,0.0008094310760498047,17,17,0,17,17,17,0,17,1.0,max,Min Best Case,False,17,17
8,96372106,2,10637303,0,60,0.0004439353942871094,0.000667572021484375,13,13,0,13,13,13,0,13,1.0,max,Min Best Case,False,13,13
9,96372106,2,10637304,0,60,0.0012390613555908203,0.0011682510375976562,14,14,0,14,14,14,0,14,1.0,max,Min Best Case,False,14,14
10,96372106,2,10637305,0,60,0.0005526542663574219,0.0012123584747314453,15,15,0,15,15,15,0,15,1.0,max,Min Best Case,False,15,15
11,96372106,2,10637306,0,60,0.0002701282501220703,0.000576019287109375,6,6,0,6,6,6,0,6,1.0,max,Min Best Case,False,6,6
12,96372106,2,10637307,0,60,0.0004627704620361328,0.0006732940673828125,13,13,0,13,13,13,0,13,1.0,max,Min Best Case,False,13,13
13,96372106,2,10637308,0,60,0.00044417381286621094,0.0006937980651855469,11,11,0,11,11,11,0,11,1.0,max,Min Best Case,False,11,11
14,96372106,2,10637309,0,60,0.000553131103515625,0.0007369518280029297,17,17,0,17,17,17,0,17,1.0,max,Min Best Case,False,17,17
15,96372106,2,10637310,0,60,0.0005965232849121094,0.0012831687927246094,13,13,0,13,13,13,0,13,1.0,max,Min Best Case,False,13,13
16,96372106,2,10637311,0,60,0.00028586387634277344,0.0007436275482177734,7,7,0,7,7,7,0,7,1.0,max,Min Best Case,False,7,7
17,96372106,2,10637312,0,60,0.00038695335388183594,0.0006060600280761719,10,10,0,10,10,10,0,10,1.0,max,Min Best Case,False,10,10
18,96372106,2,10637313,0,60,0.0004849433898925781,0.0006816387176513672,14,14,0,14,14,14,0,14,1.0,max,Min Best Case,False,14,14
