Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,12,10637296,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
2,96372106,12,10637297,1,60,57.48884415626526,0.47940707206726074,84,108,24,97,96,101,5,98,0.5,uniform,False
3,96372106,12,10637298,1,60,153.18421530723572,1.6273102760314941,116,145,29,133,102,107,5,104,0.5,uniform,False
4,96372106,12,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
5,96372106,12,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
6,96372106,12,10637301,1,60,45.56371235847473,0.22021198272705078,75,97,22,89,87,89,2,88,0.5,uniform,False
7,96372106,12,10637302,1,60,0.9217655658721924,0.6421196460723877,125,157,32,139,115,120,5,116,0.5,uniform,False
8,96372106,12,10637303,1,60,55.31097674369812,0.04438066482543945,73,95,22,83,84,87,3,85,0.5,uniform,False
9,96372106,12,10637304,1,60,0.1235208511352539,0.01370859146118164,54,74,20,62,61,64,3,63,0.5,uniform,False
10,96372106,12,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
11,96372106,12,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
12,96372106,12,10637307,1,60,0.11231732368469238,0.3234679698944092,88,119,31,108,96,103,7,100,0.5,uniform,False
13,96372106,12,10637308,1,60,4.457874298095703,7.385331869125366,106,131,25,116,99,104,5,101,0.5,uniform,False
14,96372106,12,10637309,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
15,96372106,12,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
16,96372106,12,10637311,1,60,29.265671730041504,0.12662982940673828,86,113,27,95,93,96,3,94,0.5,uniform,False
17,96372106,12,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
18,96372106,12,10637313,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
19,96372106,12,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
20,96372106,12,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
21,96372106,12,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
22,96372106,12,10637317,1,60,172.97006821632385,0.056157827377319336,78,104,26,96,92,97,5,96,0.5,uniform,False
23,96372106,12,10637318,1,60,14.135649681091309,0.1720600128173828,75,100,25,84,81,84,3,82,0.5,uniform,False
24,96372106,12,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
25,96372106,12,10637320,1,60,0.9231696128845215,0.06291604042053223,70,86,16,78,76,80,4,78,0.5,uniform,False
26,96372106,12,10637321,1,60,41.76550269126892,0.03181099891662598,77,100,23,88,86,90,4,88,0.5,uniform,False
27,96372106,12,10637322,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
28,96372106,12,10637323,1,60,2.6455204486846924,0.6073563098907471,126,145,19,135,98,103,5,103,0.5,uniform,False
29,96372106,12,10637324,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
30,96372106,12,10637325,1,60,0.11038446426391602,0.15881729125976562,79,101,22,83,78,83,5,79,0.5,uniform,False
31,96372106,12,10637326,1,60,101.48122000694275,0.0942990779876709,82,107,25,98,98,100,2,98,0.5,uniform,False
32,96372106,12,10637327,1,60,48.1405611038208,0.19562125205993652,70,94,24,86,79,83,4,83,0.5,uniform,False
33,96372106,12,10637328,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
34,96372106,12,10637329,1,60,133.8105890750885,0.2885255813598633,88,117,29,107,99,105,6,103,0.5,uniform,False
35,96372106,12,10637330,1,60,74.386967420578,0.28402233123779297,96,126,30,111,101,104,3,103,0.5,uniform,False
36,96372106,12,10637331,1,60,17.14478302001953,0.06331515312194824,68,89,21,78,77,79,2,78,0.5,uniform,False
37,96372106,12,10637332,1,60,1.9293785095214844,0.021847963333129883,55,70,15,61,61,65,4,62,0.5,uniform,False
38,96372106,12,10637333,1,60,119.51063919067383,0.11675596237182617,79,100,21,89,84,91,7,87,0.5,uniform,False
39,96372106,12,10637334,1,60,36.91920709609985,0.23485112190246582,80,110,30,93,92,96,4,93,0.5,uniform,False
40,96372106,12,10637335,1,60,0.7851340770721436,0.10785508155822754,64,82,18,70,69,72,3,70,0.5,uniform,False
41,96372106,12,10637336,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
42,96372106,12,10637337,1,60,1.831894874572754,0.04951977729797363,63,84,21,78,75,79,4,78,0.5,uniform,False
43,96372106,12,10637338,1,60,44.816317081451416,0.0717003345489502,74,98,24,87,87,90,3,88,0.5,uniform,False
44,96372106,12,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,False
45,96372106,12,10637340,1,60,0.25797009468078613,0.3845248222351074,103,128,25,117,97,99,2,99,0.5,uniform,False
46,96372106,12,10637341,1,60,16.813928604125977,0.2082982063293457,70,92,22,79,78,78,0,78,0.5,uniform,False
47,96372106,12,10637342,1,60,21.485815286636353,0.12009406089782715,101,123,22,112,91,96,5,93,0.5,uniform,False
48,96372106,12,10637343,1,60,3.5811238288879395,0.08635258674621582,66,88,22,77,73,77,4,76,0.5,uniform,False
