Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,8,10637296,0,60,0.14244961738586426,0.043991804122924805,1111,1111,0,1111,1111,1111,0,1111,1.0,uniform,Min Best Case,True,1111,1111
2,96372106,8,10637297,0,60,0.28121423721313477,0.055553436279296875,1231,1231,0,1231,1231,1231,0,1231,1.0,uniform,Min Best Case,True,1231,1231
3,96372106,8,10637298,0,60,44.36996102333069,0.05843615531921387,1518,1518,0,1518,1518,1518,0,1518,1.0,uniform,Min Best Case,True,1516,1516
4,96372106,8,10637299,0,60,0.0765678882598877,0.03693222999572754,1131,1131,0,1131,1131,1131,0,1131,1.0,uniform,Min Best Case,True,1131,1131
5,96372106,8,10637300,0,60,0.08077311515808105,0.04213714599609375,1010,1010,0,1010,1010,1010,0,1010,1.0,uniform,Min Best Case,True,1010,1010
6,96372106,8,10637301,0,60,0.24933385848999023,0.05962729454040527,1339,1339,0,1339,1339,1339,0,1339,1.0,uniform,Min Best Case,True,1339,1339
7,96372106,8,10637302,0,60,0.11014819145202637,0.049630165100097656,854,854,0,854,854,854,0,854,1.0,uniform,Min Best Case,True,854,854
8,96372106,8,10637303,0,60,0.2562224864959717,0.046308279037475586,1579,1579,0,1579,1579,1579,0,1579,1.0,uniform,Min Best Case,True,1579,1579
9,96372106,8,10637304,0,60,0.16889238357543945,0.04624748229980469,1141,1141,0,1141,1141,1141,0,1141,1.0,uniform,Min Best Case,True,1141,1141
10,96372106,8,10637305,0,60,0.15688705444335938,0.044450998306274414,848,848,0,848,848,848,0,848,1.0,uniform,Min Best Case,True,848,848
11,96372106,8,10637306,0,60,12.357909917831421,0.0604405403137207,1072,1072,0,1072,1072,1072,0,1072,1.0,uniform,Min Best Case,True,1072,1072
12,96372106,8,10637307,0,60,0.07772397994995117,0.026074647903442383,866,866,0,866,866,866,0,866,1.0,uniform,Min Best Case,True,866,866
13,96372106,8,10637308,0,60,0.19536375999450684,0.05021023750305176,1417,1417,0,1417,1417,1417,0,1417,1.0,uniform,Min Best Case,True,1417,1417
14,96372106,8,10637309,0,60,0.09459233283996582,0.04262065887451172,927,927,0,927,927,927,0,927,1.0,uniform,Min Best Case,True,927,927
