Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,6,10637296,0,60,0.056516408920288086,0.04466557502746582,821,821,0,821,821,821,0,821,1.0,min,Min Worst Case,False,821,821
2,96372106,6,10637297,0,60,0.15703701972961426,0.05843973159790039,969,969,0,969,969,969,0,969,1.0,min,Min Worst Case,False,969,969
3,96372106,6,10637298,0,60,0.1877458095550537,0.07444357872009277,1278,1278,0,1278,1278,1278,0,1278,1.0,min,Min Worst Case,False,1278,1278
4,96372106,6,10637299,0,60,0.06546354293823242,0.03605341911315918,881,881,0,881,881,881,0,881,1.0,min,Min Worst Case,False,881,881
5,96372106,6,10637300,0,60,0.03804135322570801,0.04254794120788574,736,736,0,736,736,736,0,736,1.0,min,Min Worst Case,False,736,736
6,96372106,6,10637301,0,60,0.15903759002685547,0.06290197372436523,876,876,0,876,876,876,0,876,1.0,min,Min Worst Case,False,876,876
7,96372106,6,10637302,0,60,0.08197021484375,0.05216050148010254,781,781,0,781,781,781,0,781,1.0,min,Min Worst Case,False,781,781
8,96372106,6,10637303,0,60,0.16281676292419434,0.04575014114379883,1149,1149,0,1149,1149,1149,0,1149,1.0,min,Min Worst Case,False,1149,1149
9,96372106,6,10637304,0,60,0.08306336402893066,0.047594547271728516,903,903,0,903,903,903,0,903,1.0,min,Min Worst Case,False,903,903
10,96372106,6,10637305,0,60,0.07287049293518066,0.04293107986450195,643,643,0,643,643,643,0,643,1.0,min,Min Worst Case,False,643,643
11,96372106,6,10637306,0,60,0.048155784606933594,0.027620553970336914,456,456,0,456,456,456,0,456,1.0,min,Min Worst Case,False,456,456
12,96372106,6,10637307,0,60,0.04455232620239258,0.02459430694580078,692,692,0,692,692,692,0,692,1.0,min,Min Worst Case,False,692,692
13,96372106,6,10637308,0,60,0.11374092102050781,0.05121207237243652,1082,1082,0,1082,1082,1082,0,1082,1.0,min,Min Worst Case,False,1082,1082
14,96372106,6,10637309,0,60,0.030182600021362305,0.036546945571899414,476,476,0,476,476,476,0,476,1.0,min,Min Worst Case,False,476,476
15,96372106,6,10637310,0,60,0.10906553268432617,0.06978750228881836,951,951,0,951,951,951,0,951,1.0,min,Min Worst Case,False,951,951
16,96372106,6,10637311,0,60,0.06772828102111816,0.04248547554016113,843,843,0,843,843,843,0,843,1.0,min,Min Worst Case,False,843,843
17,96372106,6,10637312,0,60,0.10309171676635742,0.06353187561035156,879,879,0,879,879,879,0,879,1.0,min,Min Worst Case,False,879,879
18,96372106,6,10637313,0,60,0.02703380584716797,0.030348539352416992,679,679,0,679,679,679,0,679,1.0,min,Min Worst Case,False,679,679
19,96372106,6,10637314,0,60,0.11372995376586914,0.053424835205078125,983,983,0,983,983,983,0,983,1.0,min,Min Worst Case,False,983,983
20,96372106,6,10637315,0,60,0.13734149932861328,0.06319737434387207,1375,1375,0,1375,1375,1375,0,1375,1.0,min,Min Worst Case,False,1375,1375
21,96372106,6,10637316,0,60,0.0688788890838623,0.03722071647644043,726,726,0,726,726,726,0,726,1.0,min,Min Worst Case,False,726,726
22,96372106,6,10637317,0,60,0.9104135036468506,0.06226944923400879,1184,1184,0,1184,1184,1184,0,1184,1.0,min,Min Worst Case,False,1182,1182
23,96372106,6,10637318,0,60,0.03377890586853027,0.05528616905212402,742,742,0,742,742,742,0,742,1.0,min,Min Worst Case,False,742,742
24,96372106,6,10637319,0,60,0.04694175720214844,0.050879478454589844,869,869,0,869,869,869,0,869,1.0,min,Min Worst Case,False,869,869
25,96372106,6,10637320,0,60,0.33016467094421387,0.06053948402404785,995,995,0,995,995,995,0,995,1.0,min,Min Worst Case,False,993,993
26,96372106,6,10637321,0,60,0.08017373085021973,0.03600621223449707,845,845,0,845,845,845,0,845,1.0,min,Min Worst Case,False,845,845
27,96372106,6,10637322,0,60,0.22716903686523438,0.030292510986328125,702,702,0,702,702,702,0,702,1.0,min,Min Worst Case,False,700,700
28,96372106,6,10637323,0,60,0.13314247131347656,0.05709719657897949,999,999,0,999,999,999,0,999,1.0,min,Min Worst Case,False,999,999
29,96372106,6,10637324,0,60,1.7018887996673584,0.05461001396179199,655,655,0,655,655,655,0,655,1.0,min,Min Worst Case,False,655,655
30,96372106,6,10637325,0,60,0.11386895179748535,0.06187796592712402,1059,1059,0,1059,1059,1059,0,1059,1.0,min,Min Worst Case,False,1059,1059
31,96372106,6,10637326,0,60,20.5788676738739,0.047928571701049805,1131,1131,0,1131,1131,1131,0,1131,1.0,min,Min Worst Case,False,1129,1129
32,96372106,6,10637327,0,60,0.0875234603881836,0.061219215393066406,1014,1014,0,1014,1014,1014,0,1014,1.0,min,Min Worst Case,False,1014,1014
33,96372106,6,10637328,0,60,0.07479071617126465,0.03497648239135742,870,870,0,870,870,870,0,870,1.0,min,Min Worst Case,False,870,870
34,96372106,6,10637329,0,60,0.15981149673461914,0.06530976295471191,931,931,0,931,931,931,0,931,1.0,min,Min Worst Case,False,931,931
35,96372106,6,10637330,0,60,0.23914003372192383,0.07796382904052734,1360,1360,0,1360,1360,1360,0,1360,1.0,min,Min Worst Case,False,1360,1360
36,96372106,6,10637331,0,60,0.2509574890136719,0.06134796142578125,1392,1392,0,1392,1392,1392,0,1392,1.0,min,Min Worst Case,False,1392,1392
37,96372106,6,10637332,0,60,0.029295921325683594,0.03253364562988281,771,771,0,771,771,771,0,771,1.0,min,Min Worst Case,False,771,771
38,96372106,6,10637333,0,60,0.07139277458190918,0.05812335014343262,1027,1027,0,1027,1027,1027,0,1027,1.0,min,Min Worst Case,False,1027,1027
39,96372106,6,10637334,0,60,0.10254740715026855,0.04242539405822754,831,831,0,831,831,831,0,831,1.0,min,Min Worst Case,False,831,831
40,96372106,6,10637335,0,60,0.07947587966918945,0.04128408432006836,779,779,0,779,779,779,0,779,1.0,min,Min Worst Case,False,779,779
41,96372106,6,10637336,0,60,0.05132174491882324,0.03206801414489746,581,581,0,581,581,581,0,581,1.0,min,Min Worst Case,False,581,581
42,96372106,6,10637337,0,60,0.04926586151123047,0.03934335708618164,690,690,0,690,690,690,0,690,1.0,min,Min Worst Case,False,690,690
43,96372106,6,10637338,0,60,0.1054840087890625,0.04788327217102051,839,839,0,839,839,839,0,839,1.0,min,Min Worst Case,False,839,839
44,96372106,6,10637339,0,60,0.02554035186767578,0.028857946395874023,617,617,0,617,617,617,0,617,1.0,min,Min Worst Case,False,617,617
45,96372106,6,10637340,0,60,0.8220667839050293,0.034252166748046875,981,981,0,981,981,981,0,981,1.0,min,Min Worst Case,False,979,979
46,96372106,6,10637341,0,60,0.07085824012756348,0.036907196044921875,745,745,0,745,745,745,0,745,1.0,min,Min Worst Case,False,745,745
47,96372106,6,10637342,0,60,0.6572568416595459,0.0637214183807373,1084,1084,0,1084,1084,1084,0,1084,1.0,min,Min Worst Case,False,1083,1083
48,96372106,6,10637343,0,60,0.01906299591064453,0.021902084350585938,534,534,0,534,534,534,0,534,1.0,min,Min Worst Case,False,534,534
