Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,0,60,0.3804926872253418,0.1515789031982422,2437,2437,0,2437,2437,2437,0,2437,1.0,uniform,False
2,96372106,3,10637297,0,60,0.7440185546875,0.29421329498291016,5535,5535,0,5535,5535,5535,0,5535,1.0,uniform,False
3,96372106,3,10637298,0,60,3.9689412117004395,0.47772216796875,5792,5792,0,5792,5792,5792,0,5792,1.0,uniform,False
4,96372106,3,10637299,0,60,2.6129982471466064,0.4118978977203369,6891,6891,0,6891,6891,6891,0,6891,1.0,uniform,False
5,96372106,3,10637300,0,60,0.32413339614868164,0.2154099941253662,4614,4614,0,4614,4614,4614,0,4614,1.0,uniform,False
6,96372106,3,10637301,0,60,4.439630508422852,0.4527871608734131,5238,5238,0,5238,5238,5238,0,5238,1.0,uniform,False
7,96372106,3,10637302,0,60,0.9398777484893799,0.309171199798584,5212,5212,0,5212,5212,5212,0,5212,1.0,uniform,False
8,96372106,3,10637303,0,60,0.4973640441894531,0.14561104774475098,3204,3204,0,3204,3204,3204,0,3204,1.0,uniform,False
9,96372106,3,10637304,0,60,1.2941102981567383,0.23836159706115723,4399,4399,0,4399,4399,4399,0,4399,1.0,uniform,False
10,96372106,3,10637305,0,60,2.297024726867676,0.41588521003723145,5666,5666,0,5666,5666,5666,0,5666,1.0,uniform,False
11,96372106,3,10637306,0,60,2.0744519233703613,0.4807138442993164,9687,9687,0,9687,9687,9687,0,9687,1.0,uniform,False
12,96372106,3,10637307,0,60,1.9268436431884766,0.45976948738098145,7460,7460,0,7460,7460,7460,0,7460,1.0,uniform,False
13,96372106,3,10637308,0,60,1.2207345962524414,0.3750314712524414,6529,6529,0,6529,6529,6529,0,6529,1.0,uniform,False
14,96372106,3,10637309,0,60,3.537536382675171,0.3550591468811035,5715,5715,0,5715,5715,5715,0,5715,1.0,uniform,False
15,96372106,3,10637310,0,60,2.8344175815582275,0.463756799697876,7856,7856,0,7856,7856,7856,0,7856,1.0,uniform,False
16,96372106,3,10637311,0,60,0.34006404876708984,0.13064956665039062,1877,1877,0,1877,1877,1877,0,1877,1.0,uniform,False
17,96372106,3,10637312,0,60,1.4461305141448975,0.22838664054870605,2981,2981,0,2981,2981,2981,0,2981,1.0,uniform,False
18,96372106,3,10637313,0,60,25.471852779388428,0.28224635124206543,4446,4446,0,4446,4446,4446,0,4446,1.0,uniform,False
19,96372106,3,10637314,0,60,5.639910697937012,0.24039793014526367,4507,4507,0,4507,4507,4507,0,4507,1.0,uniform,False
