Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,6,10637296,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
2,96372106,6,10637297,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
3,96372106,6,10637298,4,60,1.833221197128296,0.018949031829833984,386,628,242,628,386,628,242,628,0.0,max,Min Worst Case,False,364,633
4,96372106,6,10637299,4,60,0.10521721839904785,0.02593231201171875,362,609,247,609,362,609,247,609,0.0,max,Min Worst Case,False,355,607
5,96372106,6,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
6,96372106,6,10637301,4,60,0.010056734085083008,0.03190159797668457,334,522,188,522,334,522,188,522,0.0,max,Min Worst Case,False,334,522
7,96372106,6,10637302,4,60,15.704735517501831,0.0359041690826416,408,668,260,668,408,668,260,668,0.0,max,Min Worst Case,False,389,659
8,96372106,6,10637303,4,60,0.033769845962524414,0.02096271514892578,312,515,203,515,312,515,203,515,0.0,max,Min Worst Case,False,305,508
9,96372106,6,10637304,4,60,1.7864141464233398,0.01298666000366211,266,432,166,432,266,432,166,432,0.0,max,Min Worst Case,False,263,428
10,96372106,6,10637305,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
11,96372106,6,10637306,4,60,0.31891584396362305,0.023935794830322266,276,467,191,467,276,467,191,467,0.0,max,Min Worst Case,False,269,492
12,96372106,6,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
13,96372106,6,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
14,96372106,6,10637309,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
15,96372106,6,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
16,96372106,6,10637311,4,60,0.042268991470336914,0.02095484733581543,326,550,224,550,326,550,224,550,0.0,max,Min Worst Case,False,323,559
17,96372106,6,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
18,96372106,6,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
19,96372106,6,10637314,4,60,18.26878833770752,0.039893388748168945,440,695,255,695,440,695,255,695,0.0,max,Min Worst Case,False,416,703
20,96372106,6,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
21,96372106,6,10637316,4,60,0.0788414478302002,0.028940916061401367,457,790,333,790,457,790,333,790,0.0,max,Min Worst Case,False,453,797
22,96372106,6,10637317,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
23,96372106,6,10637318,4,60,0.004107236862182617,0.010974645614624023,203,364,161,364,203,364,161,364,0.0,max,Min Worst Case,False,203,364
24,96372106,6,10637319,4,60,0.00651240348815918,0.024875879287719727,313,531,218,531,313,531,218,531,0.0,max,Min Worst Case,False,313,531
25,96372106,6,10637320,4,60,0.2449326515197754,0.023899316787719727,415,671,256,671,415,671,256,671,0.0,max,Min Worst Case,False,404,671
26,96372106,6,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
27,96372106,6,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
28,96372106,6,10637323,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
29,96372106,6,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
30,96372106,6,10637325,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
31,96372106,6,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
32,96372106,6,10637327,4,60,8.359543323516846,0.022938251495361328,436,710,274,710,436,710,274,710,0.0,max,Min Worst Case,False,416,711
33,96372106,6,10637328,4,60,0.005536556243896484,0.0159609317779541,321,571,250,571,321,571,250,571,0.0,max,Min Worst Case,False,321,571
34,96372106,6,10637329,4,60,0.7198641300201416,0.01895308494567871,287,460,173,460,287,460,173,460,0.0,max,Min Worst Case,False,279,460
35,96372106,6,10637330,4,60,2.4694817066192627,0.018948793411254883,262,436,174,436,262,436,174,436,0.0,max,Min Worst Case,False,239,417
36,96372106,6,10637331,4,60,0.006853580474853516,0.02398967742919922,334,569,235,569,334,569,235,569,0.0,max,Min Worst Case,False,334,569
37,96372106,6,10637332,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
38,96372106,6,10637333,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
39,96372106,6,10637334,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
40,96372106,6,10637335,4,60,0.00840902328491211,0.023935556411743164,335,569,234,569,335,569,234,569,0.0,max,Min Worst Case,False,335,569
41,96372106,6,10637336,4,60,0.007802724838256836,0.023935317993164062,362,586,224,586,362,586,224,586,0.0,max,Min Worst Case,False,362,586
42,96372106,6,10637337,4,60,0.014654159545898438,0.03191351890563965,232,412,180,412,232,412,180,412,0.0,max,Min Worst Case,False,231,420
43,96372106,6,10637338,4,60,0.04286694526672363,0.0359039306640625,333,559,226,559,333,559,226,559,0.0,max,Min Worst Case,False,328,567
44,96372106,6,10637339,4,60,1.175793170928955,0.027926921844482422,476,805,329,805,476,805,329,805,0.0,max,Min Worst Case,False,466,816
45,96372106,6,10637340,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
46,96372106,6,10637341,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
47,96372106,6,10637342,4,60,0.10154414176940918,0.019946575164794922,389,642,253,642,389,642,253,642,0.0,max,Min Worst Case,False,380,650
48,96372106,6,10637343,4,60,0.024769306182861328,0.021934986114501953,388,671,283,671,388,671,283,671,0.0,max,Min Worst Case,False,388,685
49,96372106,6,10637344,4,60,0.02869248390197754,0.025930404663085938,285,498,213,498,285,498,213,498,0.0,max,Min Worst Case,False,284,505
50,96372106,6,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Worst Case,False,-1,-1
