Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,0,60,0.010969877243041992,0.01408839225769043,202,202,0,202,202,202,0,202,1.0,uniform,True
2,96372106,6,10637297,0,60,0.016954421997070312,0.009011030197143555,196,196,0,196,196,196,0,196,1.0,uniform,True
3,96372106,6,10637298,0,60,0.0139617919921875,0.01813983917236328,188,188,0,188,188,188,0,188,1.0,uniform,True
4,96372106,6,10637299,0,60,0.009972810745239258,0.02089381217956543,177,177,0,177,177,177,0,177,1.0,uniform,True
5,96372106,6,10637300,0,60,0.06279492378234863,0.009969234466552734,241,241,0,241,241,241,0,241,1.0,uniform,True
6,96372106,6,10637301,0,60,0.04587578773498535,0.01806783676147461,150,150,0,150,150,150,0,150,1.0,uniform,True
7,96372106,6,10637302,0,60,0.23241043090820312,0.010970830917358398,222,222,0,222,222,222,0,222,1.0,uniform,True
8,96372106,6,10637303,0,60,0.006981372833251953,0.010999679565429688,143,143,0,143,143,143,0,143,1.0,uniform,True
9,96372106,6,10637304,0,60,0.058852434158325195,0.00809621810913086,139,139,0,139,139,139,0,139,1.0,uniform,True
10,96372106,6,10637305,0,60,0.013962507247924805,0.010970354080200195,185,185,0,185,185,185,0,185,1.0,uniform,True
