Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,1,60,0.011966705322265625,0.3022134304046631,123,160,37,123,123,125,2,123,0.5,min,False
2,96372106,3,10637297,1,60,0.005982875823974609,0.11171293258666992,140,168,28,140,140,140,0,140,0.5,min,False
3,96372106,3,10637298,1,60,0.007978439331054688,0.09574174880981445,109,143,34,109,109,110,1,109,0.5,min,False
4,96372106,3,10637299,1,60,0.011965751647949219,0.06881499290466309,98,127,29,98,96,96,0,96,0.5,min,False
5,96372106,3,10637300,1,60,0.006981372833251953,0.12666583061218262,143,178,35,143,143,144,1,143,0.5,min,False
6,96372106,3,10637301,1,60,0.0069811344146728516,0.2044661045074463,122,152,30,122,122,123,1,122,0.5,min,False
7,96372106,3,10637302,1,60,0.0029897689819335938,0.037905216217041016,69,95,26,69,69,70,1,69,0.5,min,False
8,96372106,3,10637303,1,60,0.003991127014160156,0.021942138671875,63,76,13,63,63,63,0,63,0.5,min,False
9,96372106,3,10637304,1,60,0.003994464874267578,0.03923749923706055,74,91,17,74,74,75,1,74,0.5,min,False
10,96372106,3,10637305,1,60,0.004986286163330078,0.1436152458190918,119,153,34,119,119,120,1,119,0.5,min,False
