Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,1,60,0.011966705322265625,0.2184135913848877,123,160,37,123,123,124,1,123,0.75,min,False
2,96372106,3,10637297,1,60,0.005982875823974609,0.118682861328125,140,168,28,140,140,140,0,140,0.75,min,False
3,96372106,3,10637298,1,60,0.007978439331054688,0.11668539047241211,109,143,34,109,109,110,1,109,0.75,min,False
4,96372106,3,10637299,1,60,0.011965751647949219,0.059839725494384766,98,127,29,98,96,96,0,96,0.75,min,False
5,96372106,3,10637300,1,60,0.006981372833251953,0.13164925575256348,143,178,35,143,143,144,1,143,0.75,min,False
6,96372106,3,10637301,1,60,0.0069811344146728516,0.18450450897216797,122,152,30,122,122,123,1,122,0.75,min,False
7,96372106,3,10637302,1,60,0.0029897689819335938,0.033910274505615234,69,95,26,69,69,70,1,69,0.75,min,False
8,96372106,3,10637303,1,60,0.003991127014160156,0.030916929244995117,63,76,13,63,63,63,0,63,0.75,min,False
9,96372106,3,10637304,1,60,0.003994464874267578,0.03890728950500488,74,91,17,74,74,75,1,74,0.75,min,False
10,96372106,3,10637305,1,60,0.004986286163330078,0.10087823867797852,119,153,34,119,119,119,0,119,0.75,min,False
