Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,0,60,0.7051694393157959,0.23038244247436523,4399,4399,0,4399,4399,4399,0,4399,0.0,min,True
2,96372106,5,10637297,0,60,15.260198831558228,0.6343019008636475,11609,11609,0,11609,11609,11609,0,11609,0.0,min,True
3,96372106,5,10637298,0,60,14.773475408554077,0.7120945453643799,8547,8547,0,8547,8547,8547,0,8547,0.0,min,True
4,96372106,5,10637299,0,60,10.571714401245117,0.7011241912841797,8826,8826,0,8826,8826,8826,0,8826,0.0,min,True
5,96372106,5,10637300,0,60,0.857703447341919,0.33011627197265625,6171,6171,0,6171,6171,6171,0,6171,0.0,min,True
6,96372106,5,10637301,0,60,8.191085815429688,0.7041168212890625,6041,6041,0,6041,6041,6041,0,6041,0.0,min,True
7,96372106,5,10637302,0,60,2.5860791206359863,0.4029221534729004,9214,9214,0,9214,9214,9214,0,9214,0.0,min,True
8,96372106,5,10637303,0,60,8.100329637527466,0.6103663444519043,7930,7930,0,7930,7930,7930,0,7930,0.0,min,True
9,96372106,5,10637304,0,60,1.573789119720459,0.3390944004058838,6310,6310,0,6310,6310,6310,0,6310,0.0,min,True
10,96372106,5,10637305,0,60,3.961385488510132,0.7769222259521484,12649,12649,0,12649,12649,12649,0,12649,0.0,min,True
11,96372106,5,10637306,0,60,12.514519214630127,0.7539825439453125,12691,12691,0,12691,12691,12691,0,12691,0.0,min,True
12,96372106,5,10637307,0,60,5.818434000015259,0.6841704845428467,8464,8464,0,8464,8464,8464,0,8464,0.0,min,True
13,96372106,5,10637308,0,60,3.0757720470428467,0.6253268718719482,9905,9905,0,9905,9905,9905,0,9905,0.0,min,True
14,96372106,5,10637309,0,60,14.36855673789978,0.6582398414611816,7160,7160,0,7160,7160,7160,0,7160,0.0,min,True
15,96372106,5,10637310,0,60,50.92980241775513,0.7240962982177734,11426,11426,0,11426,11426,11426,0,11426,0.0,min,True
16,96372106,5,10637311,0,60,14.854259729385376,0.5136499404907227,5599,5599,0,5599,5599,5599,0,5599,0.0,min,True
