Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
2,96372106,9,10637297,1,60,51.83720636367798,51.06425476074219,447,553,106,509,451,452,1,452,0.5,uniform,True
3,96372106,9,10637298,1,60,0.5737318992614746,8.610450983047485,350,437,87,402,380,383,3,383,0.5,uniform,True
4,96372106,9,10637299,1,60,0.49764013290405273,3.5717337131500244,348,450,102,398,382,384,2,384,0.5,uniform,True
5,96372106,9,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
6,96372106,9,10637301,1,60,76.22304773330688,39.010069370269775,352,423,71,389,317,317,0,317,0.5,uniform,True
7,96372106,9,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
8,96372106,9,10637303,1,60,0.9650447368621826,3.569671392440796,343,425,82,393,391,393,2,393,0.5,uniform,True
9,96372106,9,10637304,1,60,0.01994490623474121,0.4817771911621094,223,287,64,251,250,253,3,250,0.5,uniform,True
10,96372106,9,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
