Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,11,10637296,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
2,96372106,11,10637297,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
3,96372106,11,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
4,96372106,11,10637299,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
5,96372106,11,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
6,96372106,11,10637301,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
7,96372106,11,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
8,96372106,11,10637303,2,60,3.5173721313476562,0.026181697845458984,73,118,45,118,103,115,12,115,0.5,max,Min Best Case,True,64,116
9,96372106,11,10637304,2,60,0.06949520111083984,0.03087139129638672,63,91,28,91,87,90,3,90,0.5,max,Min Best Case,True,58,93
10,96372106,11,10637305,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
11,96372106,11,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
12,96372106,11,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
13,96372106,11,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
14,96372106,11,10637309,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
15,96372106,11,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
16,96372106,11,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,True,-1,-1
