Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,False
2,96372106,5,10637297,1,300,3.1177139282226562,14.564401149749756,686,959,273,686,685,685,0,685,1.0,min,False
3,96372106,5,10637298,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,False
4,96372106,5,10637299,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,False
5,96372106,5,10637300,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,False
6,96372106,5,10637301,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,False
7,96372106,5,10637302,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,False
8,96372106,5,10637303,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,False
9,96372106,5,10637304,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,min,False
10,96372106,5,10637305,1,300,0.06782245635986328,8.352260828018188,550,773,223,550,550,550,0,550,1.0,min,False
