Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,13,10637296,0,60,0.22739100456237793,0.0059735774993896484,71,71,0,71,71,71,0,71,0.5,uniform,True
2,96372106,13,10637297,0,60,0.06803297996520996,0.004987001419067383,72,72,0,72,72,72,0,72,0.5,uniform,True
3,96372106,13,10637298,0,60,0.7020528316497803,0.004986286163330078,77,77,0,77,77,77,0,77,0.5,uniform,True
4,96372106,13,10637299,0,60,0.1605684757232666,0.006933927536010742,74,74,0,74,74,74,0,74,0.5,uniform,True
5,96372106,13,10637300,0,60,0.3338148593902588,0.0059816837310791016,83,83,0,83,83,83,0,83,0.5,uniform,True
6,96372106,13,10637301,0,60,0.08459043502807617,0.008034467697143555,67,67,0,67,67,67,0,67,0.5,uniform,True
7,96372106,13,10637302,0,60,0.025960922241210938,0.005984306335449219,86,86,0,86,86,86,0,86,0.5,uniform,True
8,96372106,13,10637303,0,60,0.03196597099304199,0.005984067916870117,68,68,0,68,68,68,0,68,0.5,uniform,True
9,96372106,13,10637304,0,60,0.04540848731994629,0.008982419967651367,57,57,0,57,57,57,0,57,0.5,uniform,True
10,96372106,13,10637305,0,60,1.4529199600219727,0.008921384811401367,71,71,0,71,71,71,0,71,0.5,uniform,True
11,96372106,13,10637306,0,60,0.22440528869628906,0.005984067916870117,101,101,0,101,101,101,0,101,0.5,uniform,True
12,96372106,13,10637307,0,60,0.06312990188598633,0.004986286163330078,71,71,0,71,71,71,0,71,0.5,uniform,True
13,96372106,13,10637308,0,60,0.5496535301208496,0.0070073604583740234,79,79,0,79,79,79,0,79,0.5,uniform,True
14,96372106,13,10637309,0,60,0.05321145057678223,0.005983829498291016,79,79,0,79,79,79,0,79,0.5,uniform,True
15,96372106,13,10637310,0,60,0.1702287197113037,0.014003753662109375,73,73,0,73,73,73,0,73,0.5,uniform,True
16,96372106,13,10637311,0,60,0.0737602710723877,0.004986763000488281,83,83,0,83,83,83,0,83,0.5,uniform,True
17,96372106,13,10637312,0,60,6.01179838180542,0.004987001419067383,69,69,0,69,69,69,0,69,0.5,uniform,True
18,96372106,13,10637313,0,60,0.26062798500061035,0.005019187927246094,79,79,0,79,79,79,0,79,0.5,uniform,True
19,96372106,13,10637314,0,60,0.45589780807495117,0.004987478256225586,101,101,0,101,101,101,0,101,0.5,uniform,True
20,96372106,13,10637315,0,60,0.33274078369140625,0.008975982666015625,92,92,0,92,92,92,0,92,0.5,uniform,True
21,96372106,13,10637316,0,60,0.08112382888793945,0.005960226058959961,80,80,0,80,80,80,0,80,0.5,uniform,True
22,96372106,13,10637317,0,60,0.1257314682006836,0.007979154586791992,66,66,0,66,66,66,0,66,0.5,uniform,True
23,96372106,13,10637318,0,60,0.13390111923217773,0.004988193511962891,66,66,0,66,66,66,0,66,0.5,uniform,True
24,96372106,13,10637319,0,60,0.13824009895324707,0.004990100860595703,81,81,0,81,81,81,0,81,0.5,uniform,True
25,96372106,13,10637320,0,60,0.035176992416381836,0.007983207702636719,61,61,0,61,61,61,0,61,0.5,uniform,True
26,96372106,13,10637321,0,60,0.22753047943115234,0.005986928939819336,75,75,0,75,75,75,0,75,0.5,uniform,True
27,96372106,13,10637322,0,60,0.8602447509765625,0.006980419158935547,74,74,0,74,74,74,0,74,0.5,uniform,True
28,96372106,13,10637323,0,60,0.09978675842285156,0.008974552154541016,98,98,0,98,98,98,0,98,0.5,uniform,True
29,96372106,13,10637324,0,60,0.06152915954589844,0.0039904117584228516,62,62,0,62,62,62,0,62,0.5,uniform,True
30,96372106,13,10637325,0,60,0.2861819267272949,0.007946014404296875,64,64,0,64,64,64,0,64,0.5,uniform,True
31,96372106,13,10637326,0,60,0.15706443786621094,0.0059854984283447266,81,81,0,81,81,81,0,81,0.5,uniform,True
32,96372106,13,10637327,0,60,0.4446406364440918,0.003988981246948242,67,67,0,67,67,67,0,67,0.5,uniform,True
33,96372106,13,10637328,0,60,0.170607328414917,0.005000114440917969,83,83,0,83,83,83,0,83,0.5,uniform,True
34,96372106,13,10637329,0,60,0.09191560745239258,0.00595855712890625,82,82,0,82,82,82,0,82,0.5,uniform,True
35,96372106,13,10637330,0,60,0.3178226947784424,0.004951000213623047,77,77,0,77,77,77,0,77,0.5,uniform,True
36,96372106,13,10637331,0,60,0.03455710411071777,0.003984689712524414,58,58,0,58,58,58,0,58,0.5,uniform,True
37,96372106,13,10637332,0,60,0.025061845779418945,0.003988981246948242,55,55,0,55,55,55,0,55,0.5,uniform,True
38,96372106,13,10637333,0,60,0.03690648078918457,0.005976200103759766,70,70,0,70,70,70,0,70,0.5,uniform,True
39,96372106,13,10637334,0,60,0.0985572338104248,0.0039882659912109375,74,74,0,74,74,74,0,74,0.5,uniform,True
40,96372106,13,10637335,0,60,0.015932559967041016,0.006941080093383789,58,58,0,58,58,58,0,58,0.5,uniform,True
41,96372106,13,10637336,0,60,0.17303156852722168,0.0059931278228759766,97,97,0,97,97,97,0,97,0.5,uniform,True
42,96372106,13,10637337,0,60,0.04894757270812988,0.003960847854614258,62,62,0,62,62,62,0,62,0.5,uniform,True
43,96372106,13,10637338,0,60,0.02008652687072754,0.004991054534912109,75,75,0,75,75,75,0,75,0.5,uniform,True
44,96372106,13,10637339,0,60,0.24150705337524414,0.008975744247436523,85,85,0,85,85,85,0,85,0.5,uniform,True
45,96372106,13,10637340,0,60,1.210169792175293,0.004986763000488281,79,79,0,79,79,79,0,79,0.5,uniform,True
46,96372106,13,10637341,0,60,0.5902924537658691,0.003988504409790039,64,64,0,64,64,64,0,64,0.5,uniform,True
47,96372106,13,10637342,0,60,0.12267160415649414,0.009994983673095703,84,84,0,84,84,84,0,84,0.5,uniform,True
48,96372106,13,10637343,0,60,0.04250979423522949,0.003985404968261719,60,60,0,60,60,60,0,60,0.5,uniform,True
49,96372106,13,10637344,0,60,13.146894454956055,0.004015207290649414,69,69,0,69,69,69,0,69,0.5,uniform,True
50,96372106,13,10637345,0,60,0.3400890827178955,0.004981517791748047,88,88,0,88,88,88,0,88,0.5,uniform,True
