Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,0,60,0.004986763000488281,0.005011320114135742,81,81,0,81,81,81,0,81,0.0,min,Min Worst Case,False,81,81
2,96372106,2,10637297,0,60,0.002992868423461914,0.0029916763305664062,57,57,0,57,57,57,0,57,0.0,min,Min Worst Case,False,57,57
3,96372106,2,10637298,0,60,0.003988981246948242,0.003991842269897461,80,80,0,80,80,80,0,80,0.0,min,Min Worst Case,False,80,80
4,96372106,2,10637299,0,60,0.002991199493408203,0.001941680908203125,62,62,0,62,62,62,0,62,0.0,min,Min Worst Case,False,62,62
5,96372106,2,10637300,0,60,0.0029916763305664062,0.0029914379119873047,66,66,0,66,66,66,0,66,0.0,min,Min Worst Case,False,66,66
6,96372106,2,10637301,0,60,0.047870635986328125,0.003989458084106445,82,82,0,82,82,82,0,82,0.0,min,Min Worst Case,False,82,82
7,96372106,2,10637302,0,60,0.0019948482513427734,0.0019958019256591797,45,45,0,45,45,45,0,45,0.0,min,Min Worst Case,False,45,45
8,96372106,2,10637303,0,60,0.000997781753540039,0.002936124801635742,33,33,0,33,33,33,0,33,0.0,min,Min Worst Case,False,33,33
9,96372106,2,10637304,0,60,0.0019936561584472656,0.00202178955078125,41,41,0,41,41,41,0,41,0.0,min,Min Worst Case,False,41,41
10,96372106,2,10637305,0,60,0.0029926300048828125,0.0039937496185302734,73,73,0,73,73,73,0,73,0.0,min,Min Worst Case,False,73,73
11,96372106,2,10637306,0,60,0.0019943714141845703,0.0019652843475341797,30,30,0,30,30,30,0,30,0.0,min,Min Worst Case,False,30,30
12,96372106,2,10637307,0,60,0.002992868423461914,0.0029883384704589844,64,64,0,64,64,64,0,64,0.0,min,Min Worst Case,False,64,64
13,96372106,2,10637308,0,60,0.004966020584106445,0.007961273193359375,118,118,0,118,118,118,0,118,0.0,min,Min Worst Case,False,118,118
14,96372106,2,10637309,0,60,0.001994609832763672,0.002019166946411133,23,23,0,23,23,23,0,23,0.0,min,Min Worst Case,False,23,23
15,96372106,2,10637310,0,60,0.002991914749145508,0.0039882659912109375,75,75,0,75,75,75,0,75,0.0,min,Min Worst Case,False,75,75
