Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,1,60,0.003989219665527344,0.13897395133972168,100,130,30,100,100,100,0,100,0.75,min,True
2,96372106,2,10637297,1,60,0.0019958019256591797,0.053432464599609375,77,93,16,77,77,77,0,77,0.75,min,True
3,96372106,2,10637298,1,60,0.0029633045196533203,0.11469650268554688,99,130,31,99,99,99,0,99,0.75,min,True
4,96372106,2,10637299,1,60,0.009976387023925781,0.06782078742980957,82,103,21,82,80,80,0,80,0.75,min,True
5,96372106,2,10637300,1,60,0.0029969215393066406,0.05485343933105469,82,102,20,82,82,82,0,82,0.75,min,True
6,96372106,2,10637301,1,60,0.003989219665527344,0.1536548137664795,103,132,29,103,103,103,0,103,0.75,min,True
7,96372106,2,10637302,1,60,0.0019948482513427734,0.045412540435791016,56,74,18,56,56,56,0,56,0.75,min,True
8,96372106,2,10637303,1,60,0.0019941329956054688,0.019947528839111328,46,54,8,46,46,46,0,46,0.75,min,True
9,96372106,2,10637304,1,60,0.0019948482513427734,0.02393484115600586,55,66,11,55,55,57,2,55,0.75,min,True
10,96372106,2,10637305,1,60,0.007018566131591797,0.1136941909790039,95,123,28,95,95,95,0,95,0.75,min,True
