Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,1,60,0.003989219665527344,0.12067890167236328,100,130,30,100,100,100,0,100,0.5,min,True
2,96372106,2,10637297,1,60,0.0019958019256591797,0.04383349418640137,77,93,16,77,77,77,0,77,0.5,min,True
3,96372106,2,10637298,1,60,0.0029633045196533203,0.07081031799316406,99,130,31,99,99,99,0,99,0.5,min,True
4,96372106,2,10637299,1,60,0.009976387023925781,0.021940946578979492,82,103,21,82,80,80,0,80,0.5,min,True
5,96372106,2,10637300,1,60,0.0029969215393066406,0.04493260383605957,82,102,20,82,82,82,0,82,0.5,min,True
6,96372106,2,10637301,1,60,0.003989219665527344,0.09934186935424805,103,132,29,103,103,103,0,103,0.5,min,True
7,96372106,2,10637302,1,60,0.0019948482513427734,0.02488255500793457,56,74,18,56,56,56,0,56,0.5,min,True
8,96372106,2,10637303,1,60,0.0019941329956054688,0.014959573745727539,46,54,8,46,46,47,1,46,0.5,min,True
9,96372106,2,10637304,1,60,0.0019948482513427734,0.031914710998535156,55,66,11,55,55,57,2,55,0.5,min,True
10,96372106,2,10637305,1,60,0.007018566131591797,0.0468745231628418,95,123,28,95,95,95,0,95,0.5,min,True
